machine_id;timestamp;temperature
MACH-05;2026-02-03 19:00:00;38.34
MACH-05;2026-02-03 20:00:00;37.44
MACH-05;2026-02-03 21:00:00;36.02
MACH-05;2026-02-03 22:00:00;37.39
MACH-05;2026-02-03 23:00:00;36.26
MACH-05;2026-02-04 00:00:00;34.6
MACH-05;2026-02-04 01:00:00;34.78
MACH-05;2026-04-02 02:00:00;34.58
MACH-05;2026-02-04 03:00:00;34.05
MACH-05;2026-02-04 04:00:00;34.17
MACH-05;2026-02-04 05:00:00;33.54
MACH-05;2026-02-04 06:00:00;33.32
MACH-05;2026-02-04 07:00:00;32.75
MACH-05;2026-02-04 08:00:00;34.67
MACH-05;2026-02-04 09:00:00;33.79
MACH-05;2026-02-04 10:00:00;34.09
MACH-05;2026-02-04 11:00:00;34.4
MACH-05;2026-02-04 12:00:00;35.14
MACH-05;2026-02-04 13:00:00;36.65
MACH-05;2026-02-04 14:00:00;35.86
MACH-05;2026-02-04 15:00:00;36.88
MACH-05;2026-02-04 16:00:00;36.38
MACH-05;2026-02-04 17:00:00;37.21
MACH-05;2026-02-04 18:00:00;37.39
MACH-05;2026-02-04 19:00:00;37.26
MACH-05;2026-02-04 20:00:00;36.87
MACH-05;2026-02-04 21:00:00;37.93
MACH-05;2026-02-04 22:00:00;36.26
MACH-05;2026-02-04 23:00:00;36.58
MACH-05;2026-02-05 00:00:00;35.22
MACH-05;2026-02-05 01:00:00;34.22
MACH-05;2026-02-05 02:00:00;34.78
MACH-05;2026-02-05 03:00:00;34.59
MACH-05;2026-02-05 04:00:00;32.87
MACH-05;2026-02-05 05:00:00;33.69
MACH-05;2026-02-05 06:00:00;33.13
MACH-05;2026-02-05 07:00:00;34.55
MACH-05;2026-02-05 08:00:00;34.2
MACH-05;2026-02-05 09:00:00;34.9
MACH-05;2026-02-05 10:00:00;34.15
MACH-05;2026-02-05 11:00:00;35.95
MACH-05;2026-02-05 12:00:00;57.71
MACH-05;2026-02-05 13:00:00;36.22
MACH-05;2026-02-05 14:00:00;37.04
MACH-05;2026-02-05 15:00:00;36.54
MACH-05;2026-02-05 16:00:00;37.57
MACH-05;2026-02-05 17:00:00;37.51
MACH-05;2026-02-05 18:00:00;38.42
MACH-05;2026-02-05 19:00:00;36.46
MACH-05;2026-02-05 20:00:00;37.53
MACH-05;2026-02-05 21:00:00;36.84
MACH-05;2026-02-05 22:00:00;37.67
MACH-05;2026-02-05 23:00:00;35.99
MACH-05;2026-02-06 00:00:00;35.35
MACH-05;2026-02-06 01:00:00;35.02
MACH-05;2026-02-06 02:00:00;34.8
MACH-05;2026-02-06 03:00:00;32.95
MACH-05;2026-02-06 04:00:00;32.83
MACH-05;2026-02-06 05:00:00;34.42
MACH-05;2026-02-06 06:00:00;33.42
MACH-05;2026-02-06 07:00:00;34.91
MACH-05;2026-02-06 08:00:00;33.09
MACH-05;2026-02-06 09:00:00;34.29
MACH-05;2026-02-06 10:00:00;34.56
MACH-05;2026-02-06 11:00:00;35.8
MACH-05;2026-02-06 12:00:00;34.7
MACH-05;2026-02-06 13:00:00;37.18
MACH-05;2026-02-06 14:00:00;36.73
MACH-05;2026-02-06 15:00:00;37.07
MACH-05;2026-02-06 16:00:00;37.78
MACH-05;2026-02-06 17:00:00;37.61
MACH-05;2026-02-06 18:00:00;37.84
MACH-05;2026-02-06 19:00:00;38.4
MACH-05;2026-02-06 20:00:00;36.86
MACH-05;2026-02-06 21:00:00;37.38
MACH-05;2026-02-06 22:00:00;36.93
MACH-05;2026-02-06 23:00:00;37.18
MACH-05;2026-02-07 00:00:00;35.31
MACH-05;2026-02-07 01:00:00;33.44
MACH-05;2026-02-07 02:00:00;34.11
MACH-05;2026-02-07 03:00:00;33.5
MACH-05;2026-02-07 04:00:00;34.54
MACH-05;2026-02-07 05:00:00;31.79
MACH-05;2026-02-07 06:00:00;33.92
MACH-05;2026-02-07 07:00:00;33.6
MACH-05;2026-02-07 08:00:00;32.88
MACH-05;2026-02-07 09:00:00;34.22
MACH-05;2026-02-07 10:00:00;33.37
MACH-05;2026-02-07 11:00:00;35.4
MACH-05;2026-02-07 12:00:00;35.49
MACH-05;2026-02-07 13:00:00;34.86
MACH-05;2026-02-07 14:00:00;35.88
MACH-05;2026-02-07 15:00:00;37.57
MACH-05;2026-02-07 16:00:00;38.6
MACH-05;2026-02-07 17:00:00;38.84
MACH-05;2026-02-07 18:00:00;38.41
MACH-05;2026-02-07 19:00:00;36.76
MACH-05;2026-02-07 20:00:00;38.21
MACH-05;2026-02-07 21:00:00;38.33
MACH-05;2026-02-07 22:00:00;37.57
MACH-05;2026-02-07 23:00:00;36.3
MACH-05;2026-02-08 00:00:00;34.85
MACH-05;2026-02-08 01:00:00;35.65
MACH-05;2026-02-08 02:00:00;34.38
MACH-05;2026-02-08 03:00:00;33.92
MACH-05;2026-02-08 04:00:00;33.61
MACH-05;2026-02-08 05:00:00;33.4
MACH-05;2026-02-08 06:00:00;32.6
MACH-05;2026-02-08 07:00:00;33.18
MACH-05;2026-02-08 08:00:00;34.66
MACH-05;2026-02-08 09:00:00;33.98
MACH-05;2026-02-08 10:00:00;34.19
MACH-05;2026-02-08 11:00:00;34.45
MACH-05;2026-02-08 12:00:00;35.0
MACH-05;2026-02-08 13:00:00;36.58
MACH-05;2026-02-08 14:00:00;36.86
MACH-05;2026-02-08 15:00:00;37.25
MACH-05;2026-02-08 16:00:00;37.9
MACH-05;2026-02-08 17:00:00;38.31
MACH-05;2026-02-08 18:00:00;37.8
MACH-05;2026-02-08 19:00:00;38.2
MACH-05;2026-02-08 20:00:00;37.09
MACH-05;2026-02-08 21:00:00;37.81
MACH-05;2026-02-08 22:00:00;36.53
MACH-05;2026-02-08 23:00:00;37.23
MACH-05;2026-02-09 00:00:00;35.5
MACH-05;2026-02-09 01:00:00;34.29
MACH-05;2026-02-09 02:00:00;34.61
MACH-05;2026-02-09 03:00:00;33.89
MACH-05;2026-02-09 04:00:00;32.81
MACH-05;2026-02-09 05:00:00;34.55
MACH-05;2026-02-09 06:00:00;33.22
MACH-05;2026-02-09 07:00:00;32.6
MACH-05;2026-02-09 08:00:00;33.55
MACH-05;2026-02-09 09:00:00;33.62
MACH-05;2026-02-09 10:00:00;34.17
MACH-05;2026-02-09 11:00:00;35.24
MACH-05;2026-02-09 12:00:00;35.11
MACH-05;2026-02-09 13:00:00;36.74
MACH-05;2026-02-09 14:00:00;36.3
MACH-05;2026-02-09 15:00:00;36.57
MACH-05;2026-02-09 16:00:00;37.56
MACH-05;2026-02-09 17:00:00;36.75
MACH-05;2026-02-09 18:00:00;37.7
MACH-05;2026-02-09 19:00:00;37.53
MACH-05;2026-02-09 20:00:00;37.24
MACH-05;2026-02-09 21:00:00;36.4
MACH-05;2026-02-09 22:00:00;36.19
MACH-05;2026-02-09 23:00:00;36.71
MACH-05;2026-02-10 00:00:00;34.96
MACH-05;2026-02-10 01:00:00;35.68
MACH-05;2026-02-10 02:00:00;34.88
MACH-05;2026-02-10 03:00:00;33.81
MACH-05;2026-02-10 04:00:00;34.36
MACH-05;2026-02-10 05:00:00;33.67
MACH-05;2026-02-10 06:00:00;33.19
MACH-05;2026-02-10 07:00:00;32.9
MACH-05;2026-02-10 08:00:00;33.59
MACH-05;2026-02-10 09:00:00;34.95
MACH-05;2026-02-10 10:00:00;34.4
MACH-05;2026-02-10 11:00:00;36.14
MACH-05;2026-02-10 12:00:00;35.28
MACH-05;2026-02-10 13:00:00;36.69
MACH-05;2026-02-10 14:00:00;37.64
MACH-05;2026-02-10 15:00:00;36.94
MACH-05;2026-02-10 16:00:00;36.99
MACH-05;2026-02-10 17:00:00;36.26
MACH-05;2026-02-10 18:00:00;37.65
MACH-05;2026-02-10 19:00:00;38.1
MACH-05;2026-02-10 20:00:00;36.95
MACH-05;2026-02-10 21:00:00;36.78
MACH-05;2026-02-10 22:00:00;36.83
MACH-05;2026-02-10 23:00:00;36.61
MACH-05;2026-02-11 00:00:00;35.7
MACH-05;2026-02-11 01:00:00;34.4
MACH-05;2026-02-11 02:00:00;34.09
MACH-05;2026-02-11 03:00:00;33.45
MACH-05;2026-02-11 04:00:00;33.73
MACH-05;2026-02-11 05:00:00;33.0
MACH-05;2026-02-11 06:00:00;32.84
MACH-05;2026-02-11 07:00:00;32.89
MACH-05;2026-02-11 08:00:00;34.7
MACH-05;2026-02-11 09:00:00;34.14
MACH-05;2026-02-11 10:00:00;35.25
MACH-05;2026-02-11 11:00:00;35.73
MACH-05;2026-02-11 12:00:00;36.33
MACH-05;2026-02-11 13:00:00;36.77
MACH-05;2026-02-11 14:00:00;37.84
MACH-05;2026-02-11 15:00:00;37.28
MACH-05;2026-02-11 16:00:00;37.64
MACH-05;2026-02-11 17:00:00;37.88
MACH-05;2026-02-11 18:00:00;36.85
MACH-05;2026-02-11 19:00:00;37.36
MACH-05;2026-02-11 20:00:00;38.12
MACH-05;2026-02-11 21:00:00;36.99
MACH-05;2026-02-11 22:00:00;37.28
MACH-05;2026-02-11 23:00:00;36.05
MACH-05;2026-02-12 00:00:00;36.48
MACH-05;2026-02-12 01:00:00;35.77
MACH-05;2026-02-12 02:00:00;33.88
MACH-05;2026-02-12 03:00:00;33.08
MACH-05;2026-02-12 04:00:00;32.86
MACH-05;2026-02-12 05:00:00;32.49
MACH-05;2026-02-12 06:00:00;33.6
MACH-05;2026-02-12 07:00:00;33.63
MACH-05;2026-02-12 08:00:00;33.86
MACH-05;2026-02-12 09:00:00;34.12
MACH-05;2026-02-12 10:00:00;34.8
MACH-05;2026-02-12 11:00:00;34.43
MACH-05;2026-02-12 12:00:00;36.62
MACH-05;2026-02-12 13:00:00;36.54
MACH-05;2026-02-12 14:00:00;36.04
MACH-05;2026-02-12 15:00:00;36.73
MACH-05;2026-02-12 16:00:00;37.77
MACH-05;2026-02-12 17:00:00;38.59
MACH-05;2026-02-12 18:00:00;37.36
MACH-05;2026-02-12 19:00:00;37.14
MACH-05;2026-02-12 20:00:00;38.05
MACH-05;2026-02-12 21:00:00;37.73
MACH-05;2026-02-12 22:00:00;36.54
MACH-05;2026-02-12 23:00:00;35.59
MACH-05;2026-02-13 00:00:00;35.24
MACH-05;2026-02-13 01:00:00;36.12
MACH-05;2026-02-13 02:00:00;35.71
MACH-05;2026-02-13 03:00:00;34.52
MACH-05;2026-02-13 04:00:00;33.98
MACH-05;2026-02-13 05:00:00;33.3
MACH-05;2026-02-13 06:00:00;34.01
MACH-05;2026-02-13 07:00:00;32.98
MACH-05;2026-02-13 08:00:00;33.44
MACH-05;2026-02-13 09:00:00;33.73
MACH-05;2026-02-13 10:00:00;34.17
MACH-05;2026-02-13 11:00:00;34.22
MACH-05;2026-02-13 12:00:00;34.52
MACH-05;2026-02-13 13:00:00;36.06
MACH-05;2026-02-13 14:00:00;37.57
MACH-05;2026-02-13 15:00:00;37.8
MACH-05;2026-02-13 16:00:00;37.72
MACH-05;2026-02-13 17:00:00;37.7
MACH-05;2026-02-13 18:00:00;38.99
MACH-05;2026-02-13 19:00:00;38.01
MACH-05;2026-02-13 20:00:00;37.15
MACH-05;2026-02-13 21:00:00;37.13
MACH-05;2026-02-13 22:00:00;37.46
MACH-05;2026-02-13 23:00:00;35.04
MACH-05;2026-02-14 00:00:00;36.25
MACH-05;2026-02-14 01:00:00;34.95
MACH-05;2026-02-14 02:00:00;34.31
MACH-05;2026-02-14 03:00:00;33.53
MACH-05;2026-02-14 04:00:00;33.82
MACH-05;2026-02-14 05:00:00;33.65
MACH-05;2026-02-14 06:00:00;33.37
MACH-05;2026-02-14 07:00:00;33.02
MACH-05;2026-02-14 08:00:00;34.0
MACH-05;2026-02-14 09:00:00;34.9
MACH-05;2026-02-14 10:00:00;35.33
MACH-05;2026-02-14 11:00:00;34.67
MACH-05;2026-02-14 12:00:00;35.21
MACH-05;2026-02-14 13:00:00;36.24
MACH-05;2026-02-14 14:00:00;35.99
MACH-05;2026-02-14 15:00:00;37.44
MACH-05;2026-02-14 16:00:00;37.16
MACH-05;2026-02-14 17:00:00;37.29
MACH-05;2026-02-14 18:00:00;38.45
MACH-05;2026-02-14 19:00:00;37.06
MACH-05;2026-02-14 20:00:00;37.86
MACH-05;2026-02-14 21:00:00;36.04
MACH-05;2026-02-14 22:00:00;37.65
MACH-05;2026-02-14 23:00:00;36.14
MACH-05;2026-02-15 00:00:00;34.7
MACH-05;2026-02-15 01:00:00;34.95
MACH-05;2026-02-15 02:00:00;35.53
MACH-05;2026-02-15 03:00:00;33.27
MACH-05;2026-02-15 04:00:00;34.01
MACH-05;2026-02-15 05:00:00;33.56
MACH-05;2026-02-15 06:00:00;32.98
MACH-05;2026-02-15 07:00:00;33.44
MACH-05;2026-02-15 08:00:00;33.67
MACH-05;2026-02-15 09:00:00;32.85
MACH-05;2026-02-15 10:00:00;33.96
MACH-05;2026-02-15 11:00:00;34.74
MACH-05;2026-02-15 12:00:00;36.44
MACH-05;2026-02-15 13:00:00;37.5
MACH-05;2026-02-15 14:00:00;35.85
MACH-05;2026-02-15 15:00:00;37.63
MACH-05;2026-02-15 16:00:00;36.61
MACH-05;2026-02-15 17:00:00;38.88
MACH-05;2026-02-15 18:00:00;38.02
MACH-05;2026-02-15 19:00:00;37.58
MACH-05;2026-02-15 20:00:00;37.21
MACH-05;2026-02-15 21:00:00;37.1
MACH-05;2026-02-15 22:00:00;36.22
MACH-05;2026-02-15 23:00:00;35.92
MACH-05;2026-02-16 00:00:00;34.84
MACH-05;2026-02-16 01:00:00;35.28
MACH-05;2026-02-16 02:00:00;34.17
MACH-05;2026-02-16 03:00:00;34.04
MACH-05;2026-02-16 04:00:00;34.38
MACH-05;2026-02-16 05:00:00;33.79
MACH-05;2026-02-16 06:00:00;32.8
MACH-05;2026-02-16 07:00:00;33.75
MACH-05;2026-02-16 08:00:00;33.75
MACH-05;2026-02-16 09:00:00;32.82
MACH-05;2026-02-16 10:00:00;34.81
MACH-05;2026-02-16 11:00:00;35.02
MACH-05;2026-02-16 12:00:00;35.28
MACH-05;2026-02-16 13:00:00;36.57
MACH-05;2026-02-16 14:00:00;36.24
MACH-05;2026-02-16 15:00:00;37.5
MACH-05;2026-02-16 16:00:00;38.29
MACH-05;2026-02-16 17:00:00;37.09
MACH-05;2026-02-16 18:00:00;38.11
MACH-05;2026-02-16 19:00:00;36.21
MACH-05;2026-02-16 20:00:00;37.39
MACH-05;2026-02-16 21:00:00;37.25
MACH-05;2026-02-16 22:00:00;35.32
MACH-05;2026-02-16 23:00:00;35.79
MACH-05;2026-02-17 00:00:00;35.5
MACH-05;2026-02-17 01:00:00;34.65
MACH-05;2026-02-17 02:00:00;33.82
MACH-05;2026-02-17 03:00:00;34.47
MACH-05;2026-02-17 04:00:00;32.75
MACH-05;2026-02-17 05:00:00;33.63
MACH-05;2026-02-17 06:00:00;33.1
MACH-05;2026-02-17 07:00:00;33.37
MACH-05;2026-02-17 08:00:00;33.84
MACH-05;2026-02-17 09:00:00;34.68
MACH-05;2026-02-17 10:00:00;34.14
MACH-05;2026-02-17 11:00:00;34.31
MACH-05;2026-02-17 12:00:00;35.58
MACH-05;2026-02-17 13:00:00;36.16
MACH-05;2026-02-17 14:00:00;38.16
MACH-05;2026-02-17 15:00:00;38.1
MACH-05;2026-02-17 16:00:00;36.83
MACH-05;2026-02-17 17:00:00;38.11
MACH-05;2026-02-17 18:00:00;37.94
MACH-05;2026-02-17 19:00:00;38.33
MACH-05;2026-02-17 20:00:00;36.79
MACH-05;2026-02-17 21:00:00;37.06
MACH-05;2026-02-17 22:00:00;37.39
MACH-05;2026-02-17 23:00:00;34.87
MACH-05;2026-02-18 00:00:00;34.76
MACH-05;2026-02-18 01:00:00;35.31
MACH-05;2026-02-18 02:00:00;33.58
MACH-05;2026-02-18 03:00:00;33.95
MACH-05;2026-02-18 04:00:00;33.08
MACH-05;2026-02-18 05:00:00;33.53
MACH-05;2026-02-18 06:00:00;34.43
MACH-05;2026-02-18 07:00:00;33.0
MACH-05;2026-02-18 08:00:00;33.15
MACH-05;2026-02-18 09:00:00;34.69
MACH-05;2026-02-18 10:00:00;33.82
MACH-05;2026-02-18 11:00:00;34.18
MACH-05;2026-02-18 12:00:00;35.02
MACH-05;2026-02-18 13:00:00;36.43
MACH-05;2026-02-18 14:00:00;36.16
MACH-05;2026-02-18 15:00:00;37.32
MACH-05;2026-02-18 16:00:00;37.86
MACH-05;2026-02-18 17:00:00;37.5
MACH-05;2026-02-18 18:00:00;37.54
MACH-05;2026-02-18 19:00:00;37.65
MACH-05;2026-02-18 20:00:00;38.62
MACH-05;2026-02-18 21:00:00;36.79
MACH-05;2026-02-18 22:00:00;36.63
MACH-05;2026-02-18 23:00:00;37.06
MACH-05;2026-02-19 00:00:00;36.54
MACH-05;2026-02-19 01:00:00;34.58
MACH-05;2026-02-19 02:00:00;33.77
MACH-05;2026-02-19 03:00:00;34.49
MACH-05;2026-02-19 04:00:00;33.54
MACH-05;2026-02-19 05:00:00;34.32
MACH-05;2026-02-19 06:00:00;32.41
MACH-05;2026-02-19 07:00:00;32.76
MACH-05;2026-02-19 08:00:00;33.63
MACH-05;2026-02-19 09:00:00;34.05
MACH-05;2026-02-19 10:00:00;34.0
MACH-05;2026-02-19 11:00:00;35.1
MACH-05;2026-02-19 12:00:00;36.15
MACH-05;2026-02-19 13:00:00;36.18
MACH-05;2026-02-19 14:00:00;37.24
MACH-05;2026-02-19 15:00:00;36.92
MACH-05;2026-02-19 16:00:00;38.14
MACH-05;2026-02-19 17:00:00;37.97
MACH-05;2026-02-19 18:00:00;37.21
MACH-05;2026-02-19 19:00:00;37.95
MACH-05;2026-02-19 20:00:00;37.46
MACH-05;2026-02-19 21:00:00;37.21
MACH-05;2026-02-19 22:00:00;36.63
MACH-05;2026-02-19 23:00:00;35.75
MACH-05;2026-02-20 00:00:00;36.67
MACH-05;2026-02-20 01:00:00;35.13
MACH-05;2026-02-20 02:00:00;34.45
MACH-05;2026-02-20 03:00:00;33.23
MACH-05;2026-02-20 04:00:00;33.94
MACH-05;2026-02-20 05:00:00;32.34
MACH-05;2026-02-20 06:00:00;33.73
MACH-05;2026-02-20 07:00:00;32.76
MACH-05;2026-02-20 08:00:00;33.01
MACH-05;2026-02-20 09:00:00;33.17
MACH-05;2026-02-20 10:00:00;35.8
MACH-05;2026-02-20 11:00:00;35.79
MACH-05;2026-02-20 12:00:00;35.23
MACH-05;2026-02-20 13:00:00;36.22
MACH-05;2026-02-20 14:00:00;36.98
MACH-05;2026-02-20 15:00:00;36.55
MACH-05;2026-02-20 16:00:00;36.01
MACH-05;2026-02-20 17:00:00;37.37
MACH-05;2026-02-20 18:00:00;37.05
MACH-05;2026-02-20 19:00:00;37.32
MACH-05;2026-02-20 20:00:00;37.54
MACH-05;2026-02-20 21:00:00;36.05
MACH-05;2026-02-20 22:00:00;36.51
MACH-05;2026-02-20 23:00:00;36.02
MACH-05;2026-02-21 00:00:00;35.76
MACH-05;2026-02-21 01:00:00;34.06
MACH-05;2026-02-21 02:00:00;34.46
MACH-05;2026-02-21 03:00:00;34.08
MACH-05;2026-02-21 04:00:00;33.57
MACH-05;2026-02-21 05:00:00;33.7
MACH-05;2026-02-21 06:00:00;33.54
MACH-05;2026-02-21 07:00:00;32.58
MACH-05;2026-02-21 08:00:00;34.17
MACH-05;2026-02-21 09:00:00;33.84
MACH-05;2026-02-21 10:00:00;35.06
MACH-05;2026-02-21 11:00:00;35.09
MACH-05;2026-02-21 12:00:00;36.19
MACH-05;2026-02-21 13:00:00;36.61
MACH-05;2026-02-21 14:00:00;36.13
MACH-05;2026-02-21 15:00:00;36.68
MACH-05;2026-02-21 16:00:00;38.21
MACH-05;2026-02-21 17:00:00;38.08
MACH-05;2026-02-21 18:00:00;38.53
MACH-05;2026-02-21 19:00:00;
MACH-05;2026-02-21 20:00:00;37.18
MACH-05;2026-02-21 21:00:00;36.96
MACH-05;2026-02-21 22:00:00;36.89
MACH-05;2026-02-21 23:00:00;35.69
MACH-05;2026-02-22 00:00:00;36.06
MACH-05;2026-02-22 01:00:00;35.09
MACH-05;2026-02-22 02:00:00;34.56
MACH-05;2026-02-22 03:00:00;34.12
MACH-05;2026-02-22 04:00:00;33.46
MACH-05;2026-02-22 05:00:00;33.58
MACH-05;2026-02-22 06:00:00;33.66
MACH-05;2026-02-22 07:00:00;33.14
MACH-05;2026-02-22 08:00:00;33.22
MACH-05;2026-02-22 09:00:00;33.91
MACH-05;2026-02-22 10:00:00;34.38
MACH-05;2026-02-22 11:00:00;35.44
MACH-05;2026-02-22 12:00:00;35.34
MACH-05;2026-02-22 13:00:00;36.65
MACH-05;2026-02-22 14:00:00;37.32
MACH-05;2026-02-22 15:00:00;37.1
MACH-05;2026-02-22 16:00:00;37.61
MACH-05;2026-02-22 17:00:00;38.2
MACH-05;2026-02-22 18:00:00;38.51
MACH-05;2026-02-22 19:00:00;37.76
MACH-05;2026-02-22 20:00:00;37.09
MACH-05;2026-02-22 21:00:00;37.59
MACH-05;2026-02-22 22:00:00;36.61
MACH-05;2026-02-22 23:00:00;35.65
MACH-05;2026-02-23 00:00:00;36.27
MACH-05;2026-02-23 01:00:00;35.11
MACH-05;2026-02-23 02:00:00;35.23
MACH-05;2026-02-23 03:00:00;34.39
MACH-05;2026-02-23 04:00:00;33.59
MACH-05;2026-02-23 05:00:00;33.96
MACH-05;2026-02-23 06:00:00;33.81
MACH-05;2026-02-23 07:00:00;32.88
MACH-05;2026-02-23 08:00:00;34.05
MACH-05;2026-02-23 09:00:00;35.06
MACH-05;2026-02-23 10:00:00;34.45
MACH-05;2026-02-23 11:00:00;35.48
MACH-05;2026-02-23 12:00:00;36.8
MACH-05;2026-02-23 13:00:00;36.02
MACH-05;2026-02-23 14:00:00;36.89
MACH-05;2026-02-23 15:00:00;37.31
MACH-05;2026-02-23 16:00:00;37.58
MACH-05;2026-02-23 17:00:00;38.93
MACH-05;2026-02-23 18:00:00;37.02
MACH-05;2026-02-23 19:00:00;37.71
MACH-05;2026-02-23 20:00:00;37.42
MACH-05;2026-02-23 21:00:00;37.08
MACH-05;2026-02-23 22:00:00;36.13
MACH-05;2026-02-23 23:00:00;36.77
MACH-05;2026-02-24 00:00:00;35.94
MACH-05;2026-02-24 01:00:00;34.61
MACH-05;2026-02-24 02:00:00;34.19
MACH-05;2026-02-24 03:00:00;33.38
MACH-05;2026-02-24 04:00:00;33.44
MACH-05;2026-02-24 05:00:00;33.59
MACH-05;2026-02-24 06:00:00;32.62
MACH-05;2026-02-24 07:00:00;33.3
MACH-05;2026-02-24 08:00:00;34.77
MACH-05;2026-02-24 09:00:00;33.09
MACH-05;2026-02-24 10:00:00;34.16
MACH-05;2026-02-24 11:00:00;35.23
MACH-05;2026-02-24 12:00:00;33.98
MACH-05;2026-02-24 13:00:00;36.01
MACH-05;2026-02-24 14:00:00;35.95
MACH-05;2026-02-24 15:00:00;37.34
MACH-05;2026-02-24 16:00:00;37.46
MACH-05;2026-02-24 17:00:00;37.41
MACH-05;2026-02-24 18:00:00;37.62
MACH-05;2026-02-24 19:00:00;37.55
MACH-05;2026-02-24 20:00:00;37.02
MACH-05;2026-02-24 21:00:00;37.81
MACH-05;2026-02-24 22:00:00;37.43
MACH-05;2026-02-24 23:00:00;34.84
MACH-05;2026-02-25 00:00:00;35.54
MACH-05;2026-02-25 01:00:00;35.85
MACH-05;2026-02-25 02:00:00;34.21
MACH-05;2026-02-25 03:00:00;34.54
MACH-05;2026-02-25 04:00:00;34.06
MACH-05;2026-02-25 05:00:00;32.93
MACH-05;2026-02-25 06:00:00;33.3
MACH-05;2026-02-25 07:00:00;33.44
MACH-05;2026-02-25 08:00:00;33.35
MACH-05;2026-02-25 09:00:00;34.3
MACH-05;2026-02-25 10:00:00;34.91
MACH-05;2026-02-25 11:00:00;35.11
MACH-05;2026-02-25 12:00:00;36.09
MACH-05;2026-02-25 13:00:00;36.28
MACH-05;2026-02-25 14:00:00;36.71
MACH-05;2026-02-25 15:00:00;36.16
MACH-05;2026-02-25 16:00:00;36.81
MACH-05;2026-02-25 17:00:00;38.73
MACH-05;2026-02-25 18:00:00;38.15
MACH-05;2026-02-25 19:00:00;38.58
MACH-05;2026-02-25 20:00:00;37.41
MACH-05;2026-02-25 21:00:00;38.56
MACH-05;2026-02-25 22:00:00;36.64
MACH-05;2026-02-25 23:00:00;36.05
MACH-05;2026-02-26 00:00:00;34.61
MACH-05;2026-02-26 01:00:00;35.48
MACH-05;2026-02-26 02:00:00;35.29
MACH-05;2026-02-26 03:00:00;35.15
MACH-05;2026-02-26 04:00:00;33.67
MACH-05;2026-02-26 05:00:00;33.03
MACH-05;2026-02-26 06:00:00;33.3
MACH-05;2026-02-26 07:00:00;33.76
MACH-05;2026-02-26 08:00:00;33.5
MACH-05;2026-02-26 09:00:00;33.94
MACH-05;2026-02-26 10:00:00;34.49
MACH-05;2026-02-26 11:00:00;35.07
MACH-05;2026-02-26 12:00:00;34.91
MACH-05;2026-02-26 13:00:00;36.34
MACH-05;2026-02-26 14:00:00;36.26
MACH-05;2026-02-26 15:00:00;37.27
MACH-05;2026-02-26 16:00:00;36.65
MACH-05;2026-02-26 17:00:00;38.44
MACH-05;2026-02-26 18:00:00;37.83
MACH-05;2026-02-26 19:00:00;37.62
MACH-05;2026-02-26 20:00:00;38.12
MACH-05;2026-02-26 21:00:00;37.47
MACH-05;2026-02-26 22:00:00;36.51
MACH-05;2026-02-26 23:00:00;36.92
MACH-06;2025-08-26 00:00:00;36.23
MACH-06;2025-08-26 01:00:00;35.54
MACH-06;2025-08-26 02:00:00;34.27
MACH-06;2025-08-26 03:00:00;34.26
MACH-06;2025-08-26 04:00:00;32.83
MACH-06;2025-08-26 05:00:00;32.03
MACH-06;2025-08-26 06:00:00;31.96
MACH-06;2025-08-26 07:00:00;33.31
MACH-06;2025-08-26 08:00:00;32.65
MACH-06;2025-08-26 09:00:00;33.07
MACH-06;2025-08-26 10:00:00;33.18
MACH-06;2025-08-26 11:00:00;35.19
MACH-06;2025-08-26 12:00:00;35.45
MACH-06;2025-08-26 13:00:00;37.03
MACH-06;2025-08-26 14:00:00;37.84
MACH-06;2025-08-26 15:00:00;38.82
MACH-06;2025-08-26 16:00:00;38.02
MACH-06;2025-08-26 17:00:00;38.19
MACH-06;2025-08-26 18:00:00;39.13
MACH-06;2025-08-26 19:00:00;38.23
MACH-06;2025-08-26 20:00:00;38.59
MACH-06;2025-08-26 21:00:00;37.49
MACH-06;2025-08-26 22:00:00;37.46
MACH-06;2025-08-26 23:00:00;36.57
MACH-06;2025-08-27 00:00:00;34.62
MACH-06;2025-08-27 01:00:00;34.47
MACH-06;2025-08-27 02:00:00;33.93
MACH-06;2025-08-27 03:00:00;32.85
MACH-06;2025-08-27 04:00:00;33.51
MACH-06;2025-08-27 05:00:00;32.33
MACH-06;2025-08-27 06:00:00;32.65
MACH-06;2025-08-27 07:00:00;32.66
MACH-06;2025-08-27 08:00:00;33.19
MACH-06;2025-08-27 09:00:00;33.23
MACH-06;2025-08-27 10:00:00;34.27
MACH-06;2025-08-27 11:00:00;35.52
MACH-06;2025-08-27 12:00:00;35.12
MACH-06;2025-08-27 13:00:00;36.66
MACH-06;2025-08-27 14:00:00;37.02
MACH-06;2025-08-27 15:00:00;37.8
MACH-06;2025-08-27 16:00:00;38.62
MACH-06;2025-08-27 17:00:00;38.66
MACH-06;2025-08-27 18:00:00;39.36
MACH-06;2025-08-27 19:00:00;39.16
MACH-06;2025-08-27 20:00:00;38.37
MACH-06;2025-08-27 21:00:00;38.08
MACH-06;2025-08-27 22:00:00;37.31
MACH-06;2025-08-27 23:00:00;35.43
MACH-06;2025-08-28 00:00:00;35.85
MACH-06;2025-08-28 01:00:00;34.23
MACH-06;2025-08-28 02:00:00;34.05
