machine,timestamp,temperature,pressure_bar,panne,temperature_lag1,temperature_lag3,temperature_lag6,temperature_roll3_mean,temperature_roll6_mean,pressure_bar_lag1,pressure_bar_lag3,pressure_bar_lag6,pressure_bar_roll3_mean,pressure_bar_roll6_mean,temperature_std24,temperature_delta6,pressure_bar_std24,pressure_bar_delta6,panne_v1,panne_v2
MACH-03,2025-11-24 16:00:00,44.28,164.427,0,43.65,42.6,41.15,43.27,42.458333333333336,164.81,163.777,163.825,164.0596666666667,163.9985,2.066602923862378,1.8216666666666654,0.3523486004398311,0.42849999999998545,0,0
MACH-03,2025-11-24 17:00:00,43.5,164.373,0,44.28,43.56,40.87,43.830000000000005,42.98,164.427,163.592,163.741,164.27633333333335,164.09883333333335,2.035254452984879,0.5200000000000031,0.3439336702988314,0.2741666666666447,0,0
MACH-03,2025-11-24 18:00:00,44.76,163.829,0,43.5,43.65,42.92,43.81,43.41833333333333,164.373,164.81,164.246,164.53666666666666,164.20416666666668,1.9382196653123298,1.3416666666666686,0.3406389749160899,-0.3751666666666722,0,0
MACH-03,2025-11-24 19:00:00,43.58,164.526,0,44.76,44.28,42.6,44.18,43.724999999999994,163.829,164.427,163.777,164.20966666666666,164.13466666666667,1.9988202589340547,-0.14499999999999602,0.33372530576832343,0.39133333333333553,0,0
MACH-03,2025-11-24 20:00:00,45.05,164.755,0,43.58,43.5,43.56,43.946666666666665,43.88833333333333,164.526,164.373,163.592,164.24266666666665,164.2595,2.0010126059733686,1.1616666666666688,0.34431864034209686,0.4954999999999927,0,0
MACH-03,2025-11-24 21:00:00,42.49,163.187,0,45.05,44.76,43.65,44.46333333333333,44.13666666666666,164.755,163.829,164.81,164.37,164.45333333333332,2.08767462169658,-1.6466666666666612,0.3524945240609267,-1.266333333333307,0,0
MACH-03,2025-11-24 22:00:00,42.36,164.681,0,42.49,43.58,44.28,43.70666666666667,43.943333333333335,163.187,164.526,164.427,164.15599999999998,164.18283333333332,2.083534787358715,-1.5833333333333357,0.4026868793817278,0.49816666666669107,0,0
MACH-03,2025-11-24 23:00:00,41.49,163.786,0,42.36,45.05,43.5,43.29999999999999,43.623333333333335,164.681,164.755,164.373,164.20766666666668,164.22516666666667,2.0827070942810724,-2.133333333333333,0.40588424672477535,-0.43916666666666515,0,0
MACH-03,2025-11-25 00:00:00,40.14,164.496,0,41.49,42.49,44.76,42.11333333333334,43.28833333333333,163.786,163.187,163.829,163.88466666666667,164.12733333333335,2.0804749666711944,-3.1483333333333263,0.4130616839048573,0.3686666666666554,0,0
MACH-03,2025-11-25 01:00:00,41.13,164.106,0,40.14,42.36,43.58,41.330000000000005,42.51833333333333,164.496,164.681,164.526,164.321,164.23850000000002,2.0989106474040446,-1.3883333333333283,0.4175687372906881,-0.1325000000000216,0,0
MACH-03,2025-11-25 02:00:00,39.21,163.865,0,41.13,41.49,45.05,40.92,42.11000000000001,164.106,163.786,164.755,164.12933333333334,164.16850000000002,2.0797919610956916,-2.9000000000000057,0.4125897969896436,-0.30350000000001387,0,0
MACH-03,2025-11-25 03:00:00,39.19,164.168,0,39.21,40.14,42.49,40.160000000000004,41.13666666666666,163.865,164.496,163.187,164.15566666666666,164.02016666666668,2.0710733756980275,-1.9466666666666654,0.4092594496179988,0.14783333333332394,0,0
MACH-03,2025-11-25 04:00:00,38.24,163.835,0,39.19,41.13,42.36,39.843333333333334,40.586666666666666,164.168,164.106,164.681,164.04633333333334,164.18366666666668,2.1063960567317483,-2.346666666666664,0.4089964897445469,-0.34866666666667356,0,0
MACH-03,2025-11-25 05:00:00,39.21,163.545,0,38.24,39.21,41.49,38.88,39.9,163.835,163.865,163.786,163.95600000000002,164.0426666666667,2.1539787502458547,-0.6899999999999977,0.4108077585597914,-0.4976666666667029,0,0
MACH-03,2025-11-25 06:00:00,38.45,164.204,0,39.21,39.19,40.14,38.88,39.52,163.545,164.168,164.496,163.84933333333333,164.0025,2.1437573678387376,-1.0700000000000003,0.4286213976650549,0.20150000000001,0,0
MACH-03,2025-11-25 07:00:00,38.92,164.13,0,38.45,38.24,41.13,38.63333333333333,39.23833333333334,164.204,163.835,164.106,163.86133333333336,163.95383333333334,2.1994063757718894,-0.31833333333333513,0.4288296319763777,0.17616666666665992,0,1
MACH-03,2025-11-25 08:00:00,39.09,164.19,0,38.92,39.21,39.21,38.86000000000001,38.870000000000005,164.13,163.545,163.865,163.95966666666666,163.95783333333333,2.1393292664136307,0.21999999999999886,0.4180857948844235,0.23216666666667152,0,0
MACH-03,2025-11-25 09:00:00,39.89,163.844,0,39.09,38.45,39.19,38.82,38.85,164.19,164.204,164.168,164.17466666666667,164.012,2.1358329587131077,1.0399999999999991,0.4182872405175603,-0.16800000000000637,0,0
MACH-03,2025-11-25 10:00:00,41.14,164.082,0,39.89,38.92,38.24,39.300000000000004,38.96666666666667,163.844,164.13,163.835,164.05466666666666,163.958,2.1509458232999625,2.173333333333332,0.41172228398576144,0.12399999999999523,0,0
MACH-03,2025-11-25 11:00:00,40.97,164.479,0,41.14,39.09,39.21,40.04,39.45,164.082,164.19,163.545,164.03866666666667,163.99916666666667,2.1510152641614635,1.519999999999996,0.4081076135964689,0.479833333333346,0,0
MACH-03,2025-11-25 12:00:00,42.1,164.136,0,40.97,39.89,38.45,40.666666666666664,39.74333333333333,164.479,163.844,164.204,164.13500000000002,164.15483333333333,2.149861977366937,2.356666666666669,0.40835651294767455,-0.018833333333333258,0,0
MACH-03,2025-11-25 13:00:00,42.35,163.428,0,42.1,41.14,38.92,41.403333333333336,40.35166666666667,164.136,164.082,164.13,164.23233333333334,164.1435,2.1326359820356093,1.9983333333333348,0.4075231455151243,-0.7154999999999916,0,0
MACH-03,2025-11-25 14:00:00,42.48,164.097,0,42.35,40.97,39.09,41.806666666666665,40.92333333333333,163.428,164.479,164.19,164.01433333333333,164.0265,2.127421340017049,1.5566666666666649,0.4260133613609338,0.07050000000000978,0,0
MACH-03,2025-11-25 15:00:00,43.76,164.184,0,42.48,42.1,39.89,42.309999999999995,41.48833333333334,164.097,164.136,163.844,163.887,164.011,2.0919295839121523,2.271666666666661,0.4119104284757534,0.17300000000000182,0,0
MACH-03,2025-11-25 16:00:00,43.42,164.01,0,43.76,42.35,41.14,42.86333333333334,42.13333333333333,164.184,163.428,164.082,163.903,164.06766666666667,2.0971808198849358,1.2866666666666688,0.3855682964559509,-0.05766666666667675,0,0
MACH-03,2025-11-25 17:00:00,44.0,163.672,0,43.42,42.48,40.97,43.22,42.51333333333333,164.01,164.097,164.479,164.09699999999998,164.05566666666667,2.0528446152794024,1.4866666666666717,0.37944692779690786,-0.38366666666667015,0,0
MACH-03,2025-11-25 18:00:00,43.18,164.221,0,44.0,43.76,42.1,43.72666666666667,43.01833333333334,163.672,164.184,164.136,163.95533333333333,163.92116666666666,2.0777689748940746,0.16166666666666174,0.3829300059967938,0.29983333333333917,0,0
MACH-03,2025-11-25 19:00:00,44.05,163.229,0,43.18,43.42,42.35,43.53333333333334,43.19833333333333,164.221,164.01,163.428,163.96766666666667,163.93533333333335,1.9895917576999822,0.8516666666666666,0.3813858002379968,-0.7063333333333333,0,0
MACH-03,2025-11-25 20:00:00,43.49,164.071,0,44.05,44.0,42.48,43.74333333333333,43.48166666666666,163.229,163.672,164.097,163.70733333333337,163.90216666666666,2.0148876600439958,0.008333333333339965,0.4048076569561133,0.16883333333333894,0,0
MACH-03,2025-11-25 21:00:00,43.12,164.309,0,43.49,43.18,43.76,43.57333333333333,43.65,164.071,164.221,164.184,163.84033333333335,163.89783333333335,1.9127860684005162,-0.5300000000000011,0.373195630012824,0.41116666666664514,0,0
MACH-03,2025-11-25 22:00:00,42.5,163.419,0,43.12,44.05,43.42,43.553333333333335,43.54333333333333,164.309,163.229,164.01,163.8696666666667,163.91866666666667,1.934297423285257,-1.0433333333333294,0.3374122752333788,-0.4996666666666556,0,0
MACH-03,2025-11-25 23:00:00,41.98,163.992,0,42.5,43.49,44.0,43.03666666666667,43.39000000000001,163.419,164.071,163.672,163.933,163.82016666666667,1.937817388680604,-1.4100000000000108,0.3301310565404891,0.17183333333332484,0,0
MACH-03,2025-11-26 00:00:00,41.34,164.291,0,41.98,43.12,43.18,42.53333333333333,43.053333333333335,163.992,164.309,164.221,163.90666666666667,163.8735,1.9423356905466869,-1.7133333333333312,0.32755152266445825,0.41749999999998977,0,0
MACH-03,2025-11-26 01:00:00,41.68,164.066,0,41.34,42.5,44.05,41.94,42.74666666666667,164.291,163.419,163.229,163.90066666666667,163.88516666666666,1.9256434554143698,-1.06666666666667,0.31620466393229996,0.1808333333333394,0,0
MACH-03,2025-11-26 02:00:00,40.6,164.016,0,41.68,41.98,43.49,41.666666666666664,42.35166666666667,164.066,163.992,164.071,164.11633333333333,164.02466666666666,1.9257650465416736,-1.7516666666666652,0.3156135472879223,-0.008666666666670153,0,0
MACH-03,2025-11-26 03:00:00,39.47,163.721,0,40.6,41.34,43.12,41.20666666666667,41.87,164.016,164.291,164.309,164.1243333333333,164.0155,1.8771161488359775,-2.3999999999999986,0.3147712650086689,-0.2944999999999993,0,0
MACH-03,2025-11-26 04:00:00,38.57,163.763,0,39.47,41.68,42.5,40.583333333333336,41.26166666666666,163.721,164.066,163.419,163.93433333333334,163.9175,1.8631829066055736,-2.691666666666663,0.3166347476281648,-0.15449999999998454,0,0
MACH-03,2025-11-26 05:00:00,38.4,164.422,0,38.57,40.6,41.98,39.54666666666667,40.60666666666666,163.763,164.016,163.992,163.83333333333334,163.97483333333335,1.8393264362584947,-2.2066666666666634,0.31826144286457414,0.4471666666666465,0,0
MACH-03,2025-11-26 06:00:00,37.33,164.068,0,38.4,39.47,41.34,38.81333333333333,40.01,164.422,163.721,164.291,163.96866666666668,164.0465,1.8897223456019105,-2.6799999999999997,0.3185932393723073,0.021500000000003183,0,0
MACH-03,2025-11-26 07:00:00,38.22,164.72,0,37.33,38.57,41.68,38.099999999999994,39.34166666666667,164.068,163.763,164.066,164.08433333333335,164.00933333333333,1.9789137977257842,-1.1216666666666697,0.31598729565333394,0.7106666666666683,0,0
MACH-03,2025-11-26 08:00:00,39.04,164.786,0,38.22,38.4,40.6,37.98333333333333,38.765,164.72,164.422,164.016,164.40333333333334,164.11833333333334,2.0218942456440705,0.2749999999999986,0.34837297811961154,0.667666666666662,0,0
MACH-03,2025-11-26 09:00:00,39.82,164.453,0,39.04,37.33,39.47,38.196666666666665,38.505,164.786,164.068,163.721,164.52466666666666,164.24666666666667,2.0243811006252264,1.3149999999999977,0.380897367210317,0.20633333333333326,0,0
MACH-03,2025-11-26 10:00:00,42.04,163.151,0,39.82,38.22,38.57,39.026666666666664,38.56333333333333,164.453,164.72,163.763,164.653,164.36866666666666,2.026667813807957,3.4766666666666666,0.38731262650752246,-1.217666666666645,1,0
MACH-03,2025-11-26 11:00:00,41.27,164.386,0,42.04,39.04,38.4,40.3,39.14166666666667,163.151,164.786,164.422,164.13000000000002,164.26666666666668,2.030445398054738,2.1283333333333303,0.4301195654461725,0.11933333333331575,0,0
MACH-03,2025-11-26 12:00:00,42.13,164.186,0,41.27,39.82,37.33,41.04333333333333,39.62,164.386,164.453,164.068,163.99666666666667,164.26066666666665,2.0285226561849345,2.510000000000005,0.4262942420406194,-0.07466666666664423,0,0
MACH-03,2025-11-26 13:00:00,41.83,163.852,0,42.13,42.04,38.22,41.81333333333334,40.419999999999995,164.186,163.151,164.72,163.90766666666667,164.28033333333335,2.0289656106657596,1.4100000000000037,0.42697958195408664,-0.42833333333334167,0,0
MACH-03,2025-11-26 14:00:00,42.77,164.048,0,41.83,41.27,39.04,41.74333333333333,41.02166666666667,163.852,164.386,164.786,164.14133333333334,164.13566666666665,2.0214394354749423,1.7483333333333348,0.40950871723649834,-0.08766666666664946,0,0
MACH-03,2025-11-26 15:00:00,43.51,163.863,0,42.77,42.13,39.82,42.24333333333334,41.64333333333334,164.048,164.186,164.453,164.02866666666668,164.01266666666666,2.0289973518001694,1.86666666666666,0.40936139732895266,-0.14966666666666129,0,0
MACH-03,2025-11-26 16:00:00,43.15,163.834,0,43.51,41.83,42.04,42.70333333333334,42.25833333333333,163.863,163.852,163.151,163.92100000000002,163.91433333333336,2.0170526639788733,0.8916666666666657,0.40980366233912796,-0.0803333333333569,0,1
MACH-03,2025-11-26 17:00:00,44.39,164.47,0,43.15,42.77,41.27,43.14333333333334,42.443333333333335,163.834,164.048,164.386,163.915,164.02816666666666,2.0060581706538003,1.9466666666666654,0.4117433750334512,0.4418333333333351,0,0
MACH-03,2025-11-26 18:00:00,43.73,164.593,0,44.39,43.51,42.13,43.68333333333333,42.96333333333334,164.47,163.863,164.186,164.05566666666667,164.04216666666667,2.029516255631614,0.7666666666666586,0.4144241136980862,0.5508333333333155,0,0
MACH-03,2025-11-26 19:00:00,43.25,163.516,0,43.73,43.15,41.83,43.75666666666666,43.23,164.593,163.834,163.852,164.29899999999998,164.10999999999999,2.053317525934009,0.020000000000003126,0.4276215290434217,-0.5939999999999941,0,0
MACH-03,2025-11-26 20:00:00,44.09,164.065,0,43.25,44.39,42.77,43.79,43.46666666666667,163.516,164.47,164.048,164.193,164.054,2.015151979377462,0.6233333333333348,0.4065385875761582,0.01099999999999568,0,1
MACH-03,2025-11-26 21:00:00,42.96,163.81,0,44.09,43.73,43.51,43.69,43.68666666666667,164.065,164.593,163.863,164.058,164.05683333333334,2.0456822238213053,-0.7266666666666666,0.40654823946796775,-0.2468333333333419,0,0
MACH-03,2025-11-26 22:00:00,42.59,163.859,0,42.96,43.25,43.15,43.43333333333334,43.595,163.81,163.516,163.834,163.797,164.048,2.0401757792243886,-1.0049999999999955,0.40724251000661493,-0.18899999999999295,0,0
MACH-03,2025-11-26 23:00:00,41.01,163.645,0,42.59,44.09,44.39,43.21333333333334,43.501666666666665,163.859,164.065,164.47,163.91133333333335,164.05216666666666,2.04232958772977,-2.491666666666667,0.38640213105528365,-0.40716666666665446,0,0
MACH-03,2025-11-27 00:00:00,41.42,164.77,0,41.01,42.96,43.73,42.18666666666667,42.93833333333333,163.645,163.81,164.593,163.77133333333333,163.91466666666668,2.0404314956387766,-1.5183333333333309,0.39622314749225734,0.8553333333333342,0,0
MACH-03,2025-11-27 01:00:00,40.56,164.196,0,41.42,42.59,43.25,41.67333333333333,42.553333333333335,164.77,163.859,163.516,164.09133333333332,163.9441666666667,2.0404236825563276,-1.9933333333333323,0.41943362216901,0.25183333333330893,0,0
MACH-03,2025-11-27 02:00:00,39.67,164.225,0,40.56,41.01,44.09,40.99666666666667,42.105,164.196,163.645,164.065,164.20366666666666,164.0575,2.0462127883852146,-2.434999999999995,0.4200037072818108,0.16749999999998977,0,0
MACH-03,2025-11-27 03:00:00,39.54,164.055,0,39.67,41.42,42.96,40.550000000000004,41.36833333333334,164.225,164.77,163.81,164.39700000000002,164.08416666666668,2.0695009200190935,-1.8283333333333402,0.4205392931718722,-0.02916666666666856,0,0
MACH-03,2025-11-27 04:00:00,38.43,164.497,0,39.54,40.56,42.59,39.92333333333334,40.79833333333334,164.055,164.196,163.859,164.15866666666668,164.125,2.066856071846318,-2.3683333333333394,0.412906242647734,0.3720000000000141,0,0
MACH-03,2025-11-27 05:00:00,38.36,163.686,0,38.43,39.67,41.01,39.21333333333333,40.105,164.497,164.225,163.645,164.25900000000001,164.23133333333334,2.075088220576962,-1.7449999999999974,0.41296098527883074,-0.5453333333333319,0,0
MACH-03,2025-11-27 06:00:00,38.34,164.663,0,38.36,39.54,41.42,38.776666666666664,39.663333333333334,163.686,164.055,164.77,164.07933333333332,164.23816666666667,2.0775315882048235,-1.3233333333333306,0.4187514481914034,0.42483333333333917,0,0
MACH-03,2025-11-27 07:00:00,37.85,164.052,0,38.34,38.43,40.56,38.376666666666665,39.15,164.663,164.497,164.196,164.282,164.22033333333334,2.0025737063249975,-1.2999999999999972,0.43327604206016296,-0.16833333333335077,0,0
MACH-03,2025-11-27 08:00:00,39.02,164.144,0,37.85,38.36,39.67,38.18333333333334,38.69833333333333,164.052,163.686,164.225,164.1336666666667,164.19633333333334,2.0288752059794466,0.32166666666667254,0.4153977991297163,-0.052333333333336896,0,0
MACH-03,2025-11-27 09:00:00,39.66,163.956,0,39.02,38.34,39.54,38.403333333333336,38.589999999999996,164.144,164.663,164.055,164.28633333333335,164.18283333333335,2.02985752159108,1.0700000000000003,0.3899221006370815,-0.2268333333333601,0,0
MACH-03,2025-11-27 10:00:00,39.95,163.722,0,39.66,37.85,38.43,38.843333333333334,38.61,163.956,164.052,164.497,164.05066666666667,164.16633333333334,2.0352608617450447,1.3400000000000034,0.38260877017453004,-0.4443333333333328,0,0
MACH-03,2025-11-27 11:00:00,40.92,164.749,0,39.95,39.02,38.36,39.54333333333334,38.86333333333334,163.722,164.144,163.686,163.94066666666666,164.03716666666668,2.0475853577055765,2.056666666666665,0.33863112920505506,0.7118333333333169,0,0
MACH-03,2025-11-27 12:00:00,41.7,164.049,0,40.92,39.66,38.34,40.17666666666667,39.29,164.749,163.956,164.663,164.14233333333334,164.21433333333334,2.048521869010654,2.4100000000000037,0.3599900562234557,-0.16533333333333644,1,0
MACH-03,2025-11-27 13:00:00,42.85,163.022,0,41.7,39.95,37.85,40.85666666666667,39.85,164.049,163.722,164.052,164.17333333333332,164.112,2.042029929230438,3.0,0.35969175360124656,-1.0900000000000034,1,0
MACH-03,2025-11-27 14:00:00,43.52,164.482,0,42.85,40.92,39.02,41.82333333333333,40.68333333333334,163.022,164.749,164.144,163.94000000000003,163.9403333333333,2.0662729872792323,2.836666666666666,0.41921100624100205,0.5416666666666856,0,0
MACH-03,2025-11-27 15:00:00,44.49,163.702,1,43.52,41.7,39.66,42.69,41.43333333333334,164.482,164.049,163.956,163.851,163.99666666666667,2.0959038294510752,3.056666666666665,0.42785057453560066,-0.2946666666666715,0,0
MACH-03,2025-11-27 16:00:00,43.65,165.07,1,44.49,42.85,39.95,43.620000000000005,42.23833333333334,163.702,163.022,163.722,163.73533333333333,163.95433333333335,2.1502911413905057,1.4116666666666617,0.4326383082866058,1.115666666666641,0,0
MACH-03,2025-11-27 17:00:00,44.83,164.339,1,43.65,43.52,40.92,43.88666666666668,42.855,165.07,164.482,164.749,164.41799999999998,164.179,2.1712094655898886,1.9750000000000014,0.47444474793244634,0.1599999999999966,0,0
MACH-03,2025-11-27 18:00:00,44.7,163.845,1,44.83,44.49,41.7,44.32333333333333,43.50666666666667,164.339,163.702,164.049,164.37033333333332,164.11066666666667,2.1998290035628707,1.1933333333333351,0.47104342818043377,-0.26566666666667516,0,0
MACH-03,2025-11-27 19:00:00,43.2,164.122,1,44.7,43.65,42.85,44.39333333333334,44.00666666666667,163.845,165.07,163.022,164.418,164.07666666666665,2.253715772362964,-0.8066666666666649,0.46302676034666373,0.045333333333360315,0,0
MACH-03,2025-11-27 20:00:00,44.18,164.4,1,43.2,44.83,43.52,44.24333333333334,44.065,164.122,164.339,164.482,164.102,164.26000000000002,2.2519440474271377,0.11500000000000199,0.446696763127387,0.13999999999998636,0,0
MACH-03,2025-11-27 21:00:00,42.31,163.867,1,44.18,44.7,44.49,44.02666666666667,44.175000000000004,164.4,163.845,163.702,164.12233333333333,164.24633333333333,2.2567091597884192,-1.865000000000002,0.4503332099680293,-0.3793333333333351,0,0
MACH-03,2025-11-27 22:00:00,42.47,164.543,1,42.31,43.2,43.65,43.23,43.81166666666667,163.867,164.122,165.07,164.12966666666668,164.27383333333333,2.2409139811700443,-1.3416666666666686,0.4487334167943598,0.26916666666667766,0,0
MACH-03,2025-11-27 23:00:00,42.43,164.066,1,42.47,44.18,44.83,42.98666666666667,43.615,164.543,164.4,164.339,164.26999999999998,164.186,2.238193136099214,-1.1850000000000023,0.4524870223939669,-0.12000000000000455,0,0
MACH-03,2025-11-28 00:00:00,39.77,163.623,1,42.43,42.31,44.7,42.40333333333333,43.215,164.066,163.867,163.845,164.15866666666668,164.1405,2.24730043365798,-3.4450000000000003,0.43969939500893984,-0.5175000000000125,0,1
MACH-03,2025-11-28 01:00:00,40.59,163.835,1,39.77,42.47,43.2,41.55666666666667,42.39333333333334,163.623,164.543,164.122,164.07733333333334,164.10350000000003,2.2723594326807603,-1.8033333333333346,0.43462540717879017,-0.2685000000000173,0,0
MACH-03,2025-11-28 02:00:00,38.94,164.021,1,40.59,42.43,44.18,40.93000000000001,41.958333333333336,163.835,164.066,164.4,163.84133333333332,164.05566666666667,2.2719141756959065,-3.018333333333338,0.4384046092930084,-0.03466666666668061,0,0
MACH-03,2025-11-28 03:00:00,40.01,164.94,1,38.94,39.77,42.31,39.76666666666667,41.085,164.021,163.623,163.867,163.82633333333334,163.99249999999998,2.3001132612290247,-1.0750000000000028,0.4381179031967441,0.9475000000000193,0,1
MACH-03,2025-11-28 04:00:00,39.29,164.645,1,40.01,40.59,42.47,39.846666666666664,40.70166666666667,164.94,163.835,164.543,164.26533333333333,164.17133333333334,2.2862509260993913,-1.4116666666666688,0.46985733072074454,0.47366666666667356,0,0
MACH-03,2025-11-28 05:00:00,37.71,163.52,1,39.29,38.94,42.43,39.41333333333333,40.17166666666667,164.645,164.021,164.066,164.53533333333334,164.18833333333333,2.245019245581732,-2.461666666666666,0.4756619015281434,-0.6683333333333223,0,0
MACH-03,2025-11-28 06:00:00,38.29,163.82,1,37.71,40.01,39.77,39.00333333333333,39.385,163.52,164.94,163.623,164.36833333333334,164.09733333333335,2.2865255903556374,-1.0949999999999989,0.4838035425188212,-0.27733333333335963,0,0
MACH-03,2025-11-28 07:00:00,39.55,163.946,1,38.29,39.29,40.59,38.43,39.13833333333333,163.82,164.645,163.835,163.995,164.13016666666667,2.289407516225802,0.41166666666666885,0.4747525595019876,-0.1841666666666697,0,0
MACH-03,2025-11-28 08:00:00,39.34,163.916,1,39.55,37.71,38.94,38.51666666666667,38.964999999999996,163.946,163.52,164.021,163.76200000000003,164.14866666666668,2.2011004741016165,0.3750000000000071,0.4757647086229394,-0.23266666666668812,0,0
MACH-03,2025-11-28 09:00:00,40.08,164.424,1,39.34,38.29,40.01,39.06,39.031666666666666,163.916,163.82,164.94,163.894,164.13116666666667,2.1868665542451087,1.048333333333332,0.47714656090109914,0.29283333333333417,0,0
MACH-03,2025-11-28 10:00:00,40.09,163.916,1,40.08,39.55,39.29,39.656666666666666,39.04333333333333,164.424,163.946,164.645,164.09533333333334,164.04516666666666,2.1737171379094153,1.046666666666674,0.48090934395323,-0.12916666666666288,0,0
MACH-03,2025-11-28 11:00:00,41.59,163.213,1,40.09,39.34,37.71,39.836666666666666,39.17666666666667,163.916,163.916,163.52,164.08533333333335,163.92366666666666,2.1697044061654704,2.413333333333334,0.4756857064327683,-0.7106666666666683,0,0
MACH-03,2025-11-28 12:00:00,42.81,164.412,1,41.59,40.08,38.29,40.586666666666666,39.82333333333333,163.213,164.424,163.82,163.851,163.87249999999997,2.1668355006657665,2.9866666666666717,0.49037556592078985,0.5395000000000323,0,0
MACH-03,2025-11-28 13:00:00,41.84,163.844,1,42.81,40.09,39.55,41.49666666666667,40.57666666666667,164.412,163.916,163.946,163.847,163.97116666666668,2.183462173981119,1.2633333333333354,0.4957431674198552,-0.12716666666668175,0,0
MACH-03,2025-11-28 14:00:00,42.85,164.103,1,41.84,41.59,39.34,42.080000000000005,40.958333333333336,163.844,163.213,163.916,163.823,163.95416666666665,2.1665574108436862,1.8916666666666657,0.44607036026215613,0.14883333333335713,0,0
MACH-03,2025-11-28 15:00:00,43.81,164.645,0,42.85,42.81,40.08,42.50000000000001,41.54333333333333,164.103,164.412,164.424,164.11966666666666,163.98533333333333,2.143411162850564,2.266666666666673,0.4387788059828544,0.6596666666666806,0,0
MACH-03,2025-11-28 16:00:00,43.86,163.387,0,43.81,41.84,40.09,42.833333333333336,42.165,164.645,163.844,163.916,164.19733333333332,164.02216666666666,2.105763269996008,1.6950000000000003,0.4448129369894209,-0.6351666666666631,1,0
MACH-03,2025-11-28 17:00:00,44.34,164.42,0,43.86,42.85,41.59,43.50666666666666,42.79333333333333,163.387,164.103,163.213,164.045,163.934,2.1157996055873096,1.546666666666674,0.42194497889814864,0.48599999999999,0,0
MACH-03,2025-11-28 18:00:00,44.45,164.234,0,44.34,43.81,42.81,44.00333333333333,43.251666666666665,164.42,164.645,164.412,164.15066666666667,164.13516666666666,2.0837785756079814,1.1983333333333377,0.42460588503772567,0.09883333333334576,0,0
MACH-03,2025-11-28 19:00:00,43.85,163.897,0,44.45,43.86,41.84,44.21666666666667,43.525000000000006,164.234,163.387,163.844,164.0136666666667,164.1055,2.067221758082659,0.32499999999999574,0.4234100609458327,-0.208500000000015,0,0
MACH-03,2025-11-28 20:00:00,43.23,164.051,0,43.85,44.34,42.85,44.21333333333334,43.86000000000001,163.897,164.42,164.103,164.18366666666665,164.11433333333332,2.09577624752717,-0.6300000000000097,0.4248722548849282,-0.06333333333333258,0,0
MACH-03,2025-11-28 21:00:00,43.11,164.121,0,43.23,44.45,43.81,43.843333333333334,43.923333333333325,164.051,164.234,164.645,164.06066666666666,164.10566666666668,2.0501599442702885,-0.8133333333333255,0.41895383855567814,0.015333333333330756,0,0
MACH-03,2025-11-28 22:00:00,41.64,163.683,0,43.11,43.85,43.86,43.39666666666667,43.806666666666665,164.121,163.897,163.387,164.023,164.01833333333335,2.0720561446677994,-2.1666666666666643,0.417238045912045,-0.33533333333335236,0,0
MACH-03,2025-11-28 23:00:00,41.29,164.694,0,41.64,43.23,44.34,42.660000000000004,43.43666666666667,163.683,164.051,164.42,163.95166666666668,164.06766666666667,2.060825033531348,-2.1466666666666683,0.41122023261270807,0.6263333333333208,0,1
MACH-03,2025-11-29 00:00:00,40.78,164.727,0,41.29,43.11,44.45,42.01333333333333,42.928333333333335,164.694,164.121,164.234,164.16599999999997,164.11333333333332,2.04902623567431,-2.1483333333333334,0.43311329140118054,0.6136666666666883,0,0
MACH-03,2025-11-29 01:00:00,40.27,164.096,0,40.78,41.64,43.85,41.23666666666667,42.31666666666667,164.727,163.683,163.897,164.368,164.1955,2.0254638044599327,-2.046666666666667,0.4437782364970808,-0.09950000000000614,0,0
MACH-03,2025-11-29 02:00:00,40.47,163.859,0,40.27,41.29,43.23,40.78,41.72,164.096,164.694,164.051,164.50566666666666,164.22866666666667,2.0319960558533046,-1.25,0.44017032070774614,-0.36966666666666015,0,0
MACH-03,2025-11-29 03:00:00,38.11,164.101,0,40.47,40.78,43.11,40.50666666666667,41.26,163.859,164.727,164.121,164.22733333333335,164.19666666666666,1.9754679779416777,-3.1499999999999986,0.44285177411933363,-0.09566666666665924,0,0
MACH-03,2025-11-29 04:00:00,38.78,163.991,0,38.11,40.27,41.64,39.61666666666667,40.42666666666667,164.101,164.096,163.683,164.0186666666667,164.19333333333333,2.071010001792632,-1.6466666666666683,0.40559556317784473,-0.20233333333331416,0,0
MACH-03,2025-11-29 05:00:00,38.98,165.199,0,38.78,40.47,41.29,39.12,39.949999999999996,163.991,163.859,164.694,163.98366666666666,164.2446666666667,2.0956474908213876,-0.9699999999999989,0.38680103862087833,0.9543333333333237,0,1
MACH-03,2025-11-29 06:00:00,38.44,164.627,0,38.98,38.11,40.78,38.623333333333335,39.565000000000005,165.199,164.101,164.727,164.43033333333332,164.32883333333334,2.0144866196052558,-1.125000000000007,0.43679524395877584,0.298166666666674,0,0
MACH-03,2025-11-29 07:00:00,38.45,163.789,0,38.44,38.78,40.27,38.73333333333333,39.175000000000004,164.627,163.991,164.096,164.60566666666668,164.31216666666668,2.0046525594343962,-0.7250000000000014,0.44430002756347514,-0.5231666666666968,0,0
MACH-03,2025-11-29 08:00:00,39.09,163.996,0,38.45,38.98,40.47,38.623333333333335,38.87166666666666,163.789,165.199,163.859,164.53833333333333,164.261,2.060544989113995,0.21833333333334082,0.4485098980215771,-0.26499999999998636,0,0
